	names	scores	logfoldchanges	pvals	pvals_adj
22905	Rpl39l	-9.683164	-2.2068508	3.6394836546072186e-19	4.059759283724611e-18
22612	Cnn3	-8.875478	-2.2068694	9.56997338947662e-17	9.522274946158817e-16
22543	Phb	-8.713386	-2.2082126	4.662729830684516e-16	4.446031317704258e-15
22313	Snrnp200	-8.154608	-2.2092392	1.1563165563202612e-14	1.0277733801300301e-13
19700	Slc25a17	-3.949604	-2.21005	0.00010285974144819432	0.0004461689836847525
21015	Utp6	-5.642746	-2.2102396	4.796513984884325e-08	2.836856637098056e-07
23598	Mcm5	-12.630177	-2.2116516	7.148205965144783e-30	1.1955184364843874e-28
22918	Pcna	-9.737746	-2.2153382	1.765117643205024e-19	1.9963924998731642e-18
18787	Desi1	-3.0571246	-2.2182214	0.002516398773431151	0.008977094702437552
20350	Crkl	-4.675145	-2.2195456	4.876622413747905e-06	2.4432131447745882e-05
20121	Cuedc2	-4.411038	-2.2293577	1.5946184719619327e-05	7.563838024463597e-05
20539	Mbtd1	-4.949216	-2.2298467	1.3657815234101165e-06	7.178200676944855e-06
19539	1110038F14Rik	-3.794527	-2.2301123	0.00019135660088609086	0.0008003631424490737
22649	Ubtf	-8.95703	-2.2321157	6.560580088226865e-17	6.582562087724714e-16
22270	Rbm17	-8.032017	-2.232513	4.260150268418791e-14	3.6862683127556334e-13
18846	Ubap1	-3.1111827	-2.2327106	0.002109258530648293	0.0076208401436264235
23360	Ruvbl2	-11.410266	-2.2338088	9.512558384947067e-25	1.3308058599274665e-23
22077	Poldip2	-7.558062	-2.234578	7.491512092287488e-13	6.061160989687985e-12
20988	Sltm	-5.612506	-2.236412	5.6003465905650176e-08	3.291197666116712e-07
21175	Nup153	-5.8801036	-2.237484	1.3912407327845465e-08	8.623772644766507e-08
22366	Csnk2a1	-8.2903185	-2.2383618	4.439257261344409e-15	4.0301470042667615e-14
20977	Eapp	-5.6003585	-2.2391467	5.843858027952672e-08	3.426432994783363e-07
23895	Dut	-14.459727	-2.240317	1.28773675657173e-37	2.773264586884015e-36
22653	Fcf1	-8.961615	-2.243142	6.457259259676255e-17	6.486657324995867e-16
21051	Npm3	-5.6911364	-2.2432504	3.4075734522855374e-08	2.042757450400153e-07
22844	Immt	-9.492172	-2.243966	1.254948668123603e-18	1.3724773390426571e-17
20162	Dlat	-4.442717	-2.2452428	1.3835808477163867e-05	6.622757876966316e-05
23814	Dnajc8	-13.928581	-2.2457697	2.2741539017272537e-33	4.24993070163799e-32
18767	Hsf1	-3.0378604	-2.2459042	0.00267258680712323	0.009491211145895486
20364	Cpsf2	-4.7037416	-2.2477589	4.41355878765025e-06	2.2194853607467894e-05
19056	Rnf115	-3.2940605	-2.253532	0.0011513151291428114	0.004337953978199263
21925	Tex10	-7.20861	-2.2548633	7.132699149381996e-12	5.485047826461472e-11
21031	Mrpl50	-5.6634917	-2.255067	4.248680662380101e-08	2.524718010430169e-07
22383	Wdr12	-8.320457	-2.2566614	5.865901978834342e-15	5.280991352025735e-14
23132	Mylpf	-10.489968	-2.2572286	2.0241250873826231e-22	2.600349461083887e-21
20094	Taf12	-4.384636	-2.2595024	1.7824205805480494e-05	8.402362684240187e-05
19785	Pola2	-4.0203032	-2.259923	7.92412171678145e-05	0.00034883331757773993
24272	Tdgf1	-17.450548	-2.2602475	2.2380965130072845e-48	6.774618494366454e-47
18447	Cep120	-2.7753212	-2.2614815	0.006006693020067178	0.02003611672547007
18876	Rad51ap1	-3.1335747	-2.2620502	0.001969878928289169	0.007156316372354962
22645	Ccdc58	-8.9540205	-2.2637982	9.909779501460984e-17	9.852592631610655e-16
19801	Trnau1ap	-4.0426345	-2.2648268	7.267200210854192e-05	0.00032115100861529575
21573	Degs1	-6.5676813	-2.264911	3.0068852054223767e-10	2.0778898477251223e-09
21020	Noc4l	-5.647338	-2.267916	4.34102701176971e-08	2.5771582122741394e-07
20102	Mier1	-4.3937216	-2.2682228	1.711025986427014e-05	8.087025115104305e-05
18275	Tmem87a	-2.6317976	-2.2705114	0.009099142383384268	0.02935485795968294
19654	Ggps1	-3.9125981	-2.27248	0.00012112500525342526	0.0005193077181088561
20563	Tsc2	-4.993761	-2.2739491	1.1038702255240752e-06	5.83457693902765e-06
18209	Hbp1	-2.5806031	-2.2741725	0.010542757256006266	0.03355593015533109
18303	Strip1	-2.6568563	-2.2741983	0.00846792366273716	0.027462887031007036
18463	Pex16	-2.7867656	-2.2744527	0.005790312066708774	0.019378593630387506
23138	Ezh2	-10.50819	-2.2759416	7.157969419015271e-22	8.980127818748635e-21
20933	Chchd3	-5.5285716	-2.2762737	8.490620812874504e-08	4.922172757018789e-07
22654	Uchl3	-8.9620285	-2.2773585	8.205987711411976e-17	8.197514491376364e-16
23656	Tipin	-12.928833	-2.2775822	1.2110989120616656e-30	2.0822954226930375e-29
23146	Tex19.1	-10.542383	-2.2827263	4.723447965677598e-22	5.9735349486502905e-21
18192	Dpm3	-2.5691884	-2.2830865	0.010893772989183748	0.03457690419809817
20767	Exosc10	-5.270708	-2.2843318	2.9876545177851485e-07	1.6622751988579433e-06
21742	Fkbp8	-6.877821	-2.287839	5.559589878636191e-11	4.0324660844064235e-10
21625	Smn1	-6.66796	-2.2893927	2.0958162284981934e-10	1.464800261507184e-09
19143	Ccny	-3.3945866	-2.2962632	0.0008119318402274847	0.0031242670198993656
20774	Thop1	-5.279014	-2.29857	2.8630154728045665e-07	1.595045209367133e-06
20212	Nup54	-4.5008073	-2.299293	1.0928854237045266e-05	5.284590532076828e-05
19338	Sgf29	-3.597491	-2.2998047	0.00039828380321490397	0.0015978358510474792
19114	Yeats2	-3.362647	-2.3012547	0.0009067411709258742	0.0034652335784669465
19427	Stub1	-3.6791666	-2.302852	0.00029478926674054556	0.0012031687839674967
23338	Anapc5	-11.304879	-2.3030205	1.1076982598867467e-24	1.5462287474578926e-23
24287	Trim28	-17.599306	-2.308825	4.6161230321094716e-51	1.5060176232124728e-49
21621	Ppan	-6.6629214	-2.3130953	1.7013643588834052e-10	1.1954223207640551e-09
22277	Dbf4	-8.052158	-2.3136063	2.7709032936066594e-14	2.419274607684204e-13
19318	Brd7	-3.5751543	-2.3137124	0.00042866901601038953	0.001714267158779863
22884	Gart	-9.614104	-2.3150008	7.871513132640177e-19	8.6804051441662e-18
20683	Snapc3	-5.155667	-2.3165705	5.259236173474959e-07	2.858488044675651e-06
21159	Fbl	-5.8544044	-2.3165848	1.3905713527711565e-08	8.621748042298662e-08
19297	Wdfy1	-3.5519464	-2.3165905	0.00045301242469285747	0.001804731474615796
18467	Ormdl2	-2.7882352	-2.3169963	0.0057931339997940885	0.019385458644515168
19826	Npat	-4.068575	-2.3185458	6.503931051039317e-05	0.00028894362708909035
20283	Slu7	-4.5844393	-2.3185902	7.325666097805283e-06	3.611717072210782e-05
18412	Twnk	-2.7435758	-2.3186681	0.006595519252629055	0.02185243562705891
22368	Exosc5	-8.291564	-2.3187857	7.756303755586148e-15	6.955510326845418e-14
20705	Wdr3	-5.181394	-2.3209138	4.5719061264254673e-07	2.5016690603460127e-06
18188	Proser1	-2.567849	-2.3216362	0.010917876908128413	0.03464466705526203
23804	Upp1	-13.845903	-2.32194	3.0038701582324275e-35	5.940200468567491e-34
20607	Pip4p2	-5.0570097	-2.3252504	8.36883570379691e-07	4.472268818638357e-06
23460	Cdk1	-11.887569	-2.3259168	2.3094289693779405e-27	3.535689366751839e-26
24204	Polr2e	-16.730772	-2.330176	1.6780234417836137e-43	4.38763010962838e-42
