	names	scores	logfoldchanges	pvals	pvals_adj
20151	Glo1	-8.549856	-3.9399362	6.684105226365626e-16	3.3633123197439683e-15
21248	Eif2b1	-10.780863	-3.9408565	2.6237018311748404e-23	1.7101994263117887e-22
21108	Nectin2	-10.474288	-3.9499338	3.1582682115854437e-22	1.9826074019021774e-21
16117	Chaf1a	-4.184538	-3.9500227	3.8808158713473243e-05	0.00010695523439012884
17612	Golga7	-5.4205256	-3.9530282	1.3153428325653545e-07	4.3672298852097317e-07
17684	Mob1a	-5.4870467	-3.9632716	9.033464459467387e-08	3.0301075478522823e-07
14392	Dock5	-3.1069624	-3.9639113	0.0020938547584772728	0.0048016065817063835
13698	Tob1	-2.728228	-3.965442	0.00680486783021293	0.014589980003509721
23271	Swi5	-20.031946	-3.9692843	1.0752493807934935e-56	1.4212728809500545e-55
14316	Man2b2	-3.0656753	-3.9725575	0.002367386149128806	0.005389558439242102
12922	Rfng	-2.3694932	-3.9786038	0.01856994725222703	0.037125135366596625
19484	Lin7c	-7.528086	-3.9791033	6.424594457378781e-13	2.8496605357239617e-12
22089	Kif5b	-13.414288	-3.9791124	2.027896757544621e-32	1.6713537037771102e-31
16150	Aftph	-4.2102304	-3.9841821	3.47944697783013e-05	9.63474342584094e-05
13952	Haus3	-2.8594322	-3.9844346	0.004587404830702384	0.010070830957539516
13490	Prxl2c	-2.6175475	-3.9866574	0.009391614864215903	0.019752230793853413
21225	Srpr	-10.72199	-3.9908137	7.945121773534867e-23	5.081403333117113e-22
16075	Yipf6	-4.156922	-4.0082135	4.354211182201134e-05	0.0001194523154946966
21462	Wdr1	-11.361047	-4.012255	8.846757184586798e-26	6.179709253571128e-25
18309	Mrpl10	-6.109952	-4.014277	3.361555572703036e-09	1.2315259084732328e-08
17886	Ppp3r1	-5.6894116	-4.018371	3.1679556633349035e-08	1.0935468197547161e-07
20808	Rcn1	-9.83246	-4.0186443	4.160072831115984e-20	2.435811731701384e-19
24372	Calm1	-55.187748	-4.0231814	4.656274733961745e-199	1.702382771192932e-197
19004	mt-Atp8	-6.9134884	-4.02623	2.1490136831929252e-11	8.854429187065494e-11
18260	Ccdc115	-6.0621605	-4.027579	4.2570614424052224e-09	1.5489964345763197e-08
14705	Rpl18-ps2	-3.2852793	-4.036801	0.0011523798198000454	0.0027268187429073886
15923	Ppm1a	-4.044527	-4.046269	6.787894079814181e-05	0.00018308244443882257
16066	Ints1	-4.1531057	-4.0463305	4.396939166490587e-05	0.00012054562157373757
14806	Arfgef2	-3.344033	-4.050049	0.00094460529872213	0.0022564673963966246
22127	Psmd6	-13.521902	-4.063583	3.9851437983195535e-33	3.342524411568191e-32
22117	Cyb5a	-13.482521	-4.0647445	2.8835250156227862e-33	2.4250146520553517e-32
23388	Timm13	-21.173662	-4.065004	9.840834432753246e-63	1.4104635288972942e-61
13534	Dsn1	-2.6421733	-4.065223	0.008746348504575728	0.018481657449941017
19196	Dhcr24	-7.149176	-4.0729356	5.691741242748712e-12	2.4188217472563118e-11
19095	Spryd7	-7.0314574	-4.080227	1.343621112044861e-11	5.600239511578531e-11
20958	Eif3j1	-10.160612	-4.0949073	1.3305944416269869e-21	8.189325320451487e-21
16616	Pycrl	-4.541892	-4.0950904	8.445845787164184e-06	2.4700244730883373e-05
16923	Mprip	-4.823083	-4.097216	2.3622311452161474e-06	7.169348724272076e-06
12992	AW209491	-2.3948293	-4.0985837	0.017345602904398426	0.0348825787861559
22773	Cd9	-16.266489	-4.1004987	3.852503871202625e-45	4.207810784899298e-44
12680	Apaf1	-2.2525656	-4.101095	0.02513681427013022	0.04919790119443321
20416	Ogdh	-9.0399885	-4.1014566	1.6514827465460057e-17	8.855552548842087e-17
22356	Txn2	-14.3713455	-4.11557	4.1183114941600684e-36	3.723652312153212e-35
19606	0610010K14Rik	-7.6951222	-4.1158967	2.432110364128045e-13	1.1042834674959718e-12
24156	Dab2	-37.361645	-4.120663	1.1853483028395527e-144	3.3843644959848023e-143
19666	Ndufs3	-7.7805476	-4.1222143	1.3288271359644144e-13	6.098397697144478e-13
24299	Ctsl	-46.490173	-4.123401	2.186568093353114e-176	7.353066018743881e-175
22152	Chmp2a	-13.628293	-4.1234393	2.3502899504731285e-33	1.981870379289342e-32
21265	Sra1	-10.818405	-4.1273913	2.6541098791874514e-23	1.7291240585620605e-22
14397	Washc1	-3.108795	-4.133207	0.0020886533240823597	0.004790115400617039
20540	Mdk	-9.268152	-4.136619	3.556098929964347e-18	1.952632885490574e-17
23094	Dnmt3b	-18.445057	-4.142058	2.4700424992710533e-52	3.0561460416460444e-51
16347	Ppfia1	-4.3356977	-4.1444306	2.0493165787371538e-05	5.8030518092484934e-05
21585	Tars	-11.713754	-4.1490793	8.411415835369845e-27	6.022794020008342e-26
17162	Hesx1	-5.0441804	-4.150706	8.052461587230674e-07	2.521571718638829e-06
22809	Scd2	-16.462116	-4.155312	2.556284942560611e-46	2.84768784079582e-45
20571	Commd8	-9.303899	-4.1557655	2.510680621937856e-18	1.3870779785685225e-17
21437	Lsm5	-11.293045	-4.1558347	4.37298838567247e-25	2.990705542501504e-24
22385	Psmc6	-14.484199	-4.156973	3.184168778994817e-37	2.9587950301749402e-36
16006	Ptcd2	-4.112115	-4.169393	5.219252634323653e-05	0.00014191447493652274
21773	Actr3	-12.301572	-4.170271	1.4583824048873388e-28	1.094722501120147e-27
14283	Nom1	-3.0488763	-4.171191	0.0025368731838224467	0.005755000016817855
17737	Capza1	-5.5404625	-4.1781287	6.614198275130423e-08	2.2377073760945616e-07
22960	Birc5	-17.570066	-4.183424	1.0602195756547364e-48	1.2318135430031982e-47
20071	Usp22	-8.408669	-4.187696	8.459224132624133e-16	4.241246239426499e-15
21567	Raly	-11.659609	-4.1923637	4.987167297549846e-26	3.5041119050996877e-25
22970	Mtdh	-17.640055	-4.20088	1.72664287583249e-49	2.0342845385803493e-48
18051	0610009B22Rik	-5.8489103	-4.201707	1.3943759873333674e-08	4.9213039968266485e-08
15029	Cep164	-3.4710288	-4.208318	0.0006082348557531731	0.0014858249549980884
16451	Tmem60	-4.409377	-4.213885	1.4951361361205908e-05	4.284909920015648e-05
13497	Slc5a6	-2.622922	-4.2153544	0.009223420017070643	0.019417970129678185
18214	Faf2	-6.0216513	-4.2194376	5.378032033957138e-09	1.9457062581881486e-08
19324	Mcts1	-7.288691	-4.2212486	2.9620180703336464e-12	1.2768912175008149e-11
13596	Hdac4	-2.6710508	-4.2289186	0.008050034955144975	0.017096469035943657
22028	Tecr	-13.173701	-4.2289815	9.357192616204812e-32	7.582822908119067e-31
21296	Avpi1	-10.898412	-4.2321944	1.3676464416990376e-23	8.972816534819403e-23
21951	Bclaf1	-12.904788	-4.2426586	3.5826305080656493e-31	2.8727283327983213e-30
19822	Ddx24	-8.004397	-4.243538	3.0147251638567503e-14	1.4238151853483423e-13
21702	Ddt	-12.080227	-4.2437167	1.0789322126240798e-27	7.923930182874775e-27
18813	Slf2	-6.6868205	-4.248259	1.1702787317112882e-10	4.640894090724538e-10
16372	Fam45a	-4.35638	-4.249737	1.851669773350676e-05	5.263521468964053e-05
24248	Hsp90b1	-42.730896	-4.2500806	7.37714949280393e-163	2.3578757095551467e-161
13081	Tnrc6c	-2.4353304	-4.252002	0.015578717166479836	0.031571628392332726
24228	Hspa5	-41.3478	-4.256445	1.8677340943277683e-162	5.946959925154517e-161
22746	Prrc2c	-16.113993	-4.2581496	1.4074929896456105e-42	1.4721030628501325e-41
19942	Trpm7	-8.211417	-4.264778	4.513380870644477e-15	2.2057428097958263e-14
20518	Thoc7	-9.22147	-4.281023	5.7000027702445616e-18	3.108126375086315e-17
15677	Hadhb	-3.880854	-4.281165	0.0001317161361810236	0.00034533955487778484
24389	Sparc	-57.82778	-4.2835913	9.044887896270127e-197	3.273598707090342e-195
13397	Ankra2	-2.579654	-4.2865725	0.01044979468834739	0.021804573669903793
17392	Pias4	-5.250657	-4.3179245	3.008049759978327e-07	9.699331324509016e-07
14894	Rars2	-3.3984673	-4.3197074	0.0007813966103829126	0.0018837694400586336
20390	Lamtor4	-9.00566	-4.3227406	2.798974776731383e-17	1.4856596652015447e-16
23585	Ssr2	-23.647125	-4.3255253	3.8881552710334364e-72	6.2936073158027706e-71
22975	Npc2	-17.686592	-4.328574	5.43638397791131e-49	6.348505226572938e-48
17749	Ppp1r15b	-5.550143	-4.3288937	6.487926645295728e-08	2.1961688445131038e-07
22414	Ipo5	-14.626854	-4.337686	4.503509000151483e-37	4.1739596680107e-36
17026	Glrx2	-4.9072933	-4.3401995	1.5731761538621087e-06	4.8370215101145925e-06
23887	Hmgn1	-28.748474	-4.3435597	4.202775327851686e-96	8.679524679538695e-95
14179	Slc37a3	-2.988914	-4.347717	0.0030663584862760016	0.006883961629913495
20579	Rps6ka1	-9.314432	-4.351554	2.5902086950662063e-18	1.4303865974905676e-17
20899	Psmd3	-10.0465555	-4.3540435	1.1746413588333345e-20	6.986741248544265e-20
15878	Ptms	-4.0160646	-4.3569164	7.672946710889783e-05	0.00020589428372703392
18600	2210016L21Rik	-6.4310217	-4.3600154	5.479082067526302e-10	2.1015680135187037e-09
16661	Ing1	-4.5790277	-4.3635516	7.11839221243313e-06	2.092264988449906e-05
21869	Ndufa10	-12.607983	-4.3740816	1.262776017554766e-29	9.758484775905557e-29
18649	Nemf	-6.4767337	-4.3742623	3.9929086732361646e-10	1.5423468176686498e-09
23445	Atp5h	-21.774591	-4.375051	2.473509192101335e-66	3.701287936830279e-65
20995	Dctn3	-10.249633	-4.3783884	3.0790563601647355e-21	1.865829527429144e-20
14994	Mapk9	-3.456906	-4.386474	0.0006351174229231195	0.0015465279571763469
13914	Capn7	-2.842183	-4.392933	0.0048418410761676255	0.010594264999123212
13027	Gzf1	-2.4128556	-4.404749	0.016542777155724005	0.033378515147819046
18000	Trappc5	-5.790131	-4.4075193	1.896775151903897e-08	6.648757270204936e-08
20883	Ncaph2	-10.004193	-4.408678	1.2728547667427404e-20	7.560186258003989e-20
16448	Lyrm4	-4.407347	-4.4168673	1.4913064806520159e-05	4.274421514849681e-05
15263	Rab21	-3.613512	-4.4189157	0.000360955511362011	0.0009041500630153381
15021	Cwc25	-3.4684386	-4.428649	0.0006118978952440173	0.0014937577306840073
23407	Uqcrh	-21.452364	-4.4314394	2.87584812877971e-64	4.1960025424202335e-63
17142	Cmc1	-5.0279074	-4.4336987	9.1201297949862e-07	2.8430752864429655e-06
22058	Selenot	-13.311261	-4.4344144	2.1479229111898852e-32	1.7679598464682714e-31
22690	Ndufs7	-15.780195	-4.4434686	1.4758941285432746e-41	1.5165294489124808e-40
21920	Slirp	-12.7780695	-4.4513636	2.2915756908177274e-30	1.8024482466175458e-29
21252	Samm50	-10.789703	-4.4568944	2.934591577709966e-23	1.907901694125523e-22
17511	Grtp1	-5.3492737	-4.4587417	1.7888336076983215e-07	5.87265995406468e-07
14745	Eci2	-3.3039212	-4.4645815	0.0010824373486599047	0.0025710697892531863
19940	Hmgcs1	-8.208412	-4.468061	6.030230510651381e-15	2.928270622874997e-14
23065	Gng5	-18.276125	-4.470327	1.517384922684266e-52	1.883924005192499e-51
24037	Nme1	-32.90037	-4.4793415	4.695333271806174e-106	1.0507687999912143e-104
19660	Sptlc2	-7.7718425	-4.487671	1.2479048863436554e-13	5.734344083136337e-13
19115	Timm22	-7.0469813	-4.492353	1.3932445881912294e-11	5.8013034880586296e-11
13197	Rufy3	-2.4982433	-4.5017924	0.013123167095647661	0.02689425982759665
22306	Mdh1	-14.171521	-4.5140405	1.239717670280411e-35	1.1062028477557097e-34
22284	Higd1a	-14.073739	-4.5346427	5.84718329534801e-36	5.264139177207725e-35
22050	Odc1	-13.264775	-4.5354075	3.919427870319398e-34	3.378659652159497e-33
17588	Mettl16	-5.4042263	-4.540731	1.3878103203039786e-07	4.5999447617507283e-07
13118	Kcng1	-2.4581106	-4.542033	0.014623694435021532	0.02975365282039405
15719	Nudt2	-3.9066515	-4.547677	0.00011951188095089105	0.00031468667993705783
22631	Spink1	-15.498795	-4.5477242	1.318375202020716e-43	1.407572573498688e-42
18012	Apc	-5.80343	-4.550443	1.7080484372673933e-08	6.005626277750072e-08
20159	Thrap3	-8.565496	-4.5509706	7.048490424433182e-16	3.5438282657643863e-15
21933	Fus	-12.845036	-4.5555234	1.510731763837836e-30	1.1934970724741496e-29
19807	Cd320	-7.9814763	-4.5658455	3.168608143946467e-14	1.4939675586284804e-13
15480	Tusc2	-3.757472	-4.577855	0.00021106795395966433	0.0005413135515804849
22173	Uqcrfs1	-13.708739	-4.5788302	8.458995272455842e-34	7.227498881907413e-33
19954	Nap1l4	-8.222743	-4.5910516	5.951330971375091e-15	2.8912400429125833e-14
19712	Tm2d1	-7.832583	-4.5914106	8.52443394579819e-14	3.953237674642472e-13
23720	Atp5mpl	-25.721556	-4.5917206	3.574733810486152e-78	6.227067470150185e-77
19454	Prpf38b	-7.481311	-4.595986	8.514991689876769e-13	3.761610484144016e-12
19565	Acsl3	-7.638089	-4.6062937	3.496261883023279e-13	1.5729739117432939e-12
18648	Wbp4	-6.476518	-4.6116767	4.29623251175145e-10	1.6556983698574532e-09
14725	Rbm33	-3.2933586	-4.613694	0.0011253314438926137	0.002666659174722073
16604	Kat6a	-4.5355477	-4.61521	8.604445806908095e-06	2.5140693440233037e-05
12760	Srsf4	-2.2924619	-4.616282	0.022683298442472737	0.044715963089495235
23526	mt-Nd5	-22.84375	-4.6171885	1.124194324546502e-79	1.9970327711612084e-78
13464	Zfp687	-2.6082435	-4.625881	0.009638805732777889	0.020233206993431948
23237	Srm	-19.66652	-4.627174	6.101209320714741e-57	8.094399749644441e-56
23006	Eif3h	-17.867876	-4.6311064	2.182240726825148e-48	2.523773942186656e-47
22019	Cetn3	-13.137732	-4.63152	6.247015943595572e-32	5.093596079261038e-31
18940	Smim15	-6.8404326	-4.6369286	4.827269037477007e-11	1.9506044235935203e-10
17233	Dcaf12	-5.1135664	-4.638195	5.914232024934769e-07	1.8668163176710903e-06
22578	Smdt1	-15.276554	-4.64274	1.769090455166003e-39	1.7335294627676527e-38
19028	Med8	-6.9352813	-4.6531405	2.6357105482639088e-11	1.0815442598863028e-10
15195	Pex5	-3.5735404	-4.6544127	0.00041703933481409026	0.0010374018421591797
19492	Dusp12	-7.54158	-4.655096	5.67911928108535e-13	2.5274693276082963e-12
17629	Ttll12	-5.4358068	-4.6595106	1.1919215429969928e-07	3.967918805260238e-07
13946	G6pdx	-2.8581126	-4.6618385	0.004613410005809361	0.010126153166328854
16311	Synj2bp	-4.3151116	-4.667679	2.2427434412039392e-05	6.325854180821507e-05
22618	Sars	-15.444871	-4.680945	1.025589587068304e-40	1.033975169263171e-39
23004	Psmb4	-17.841688	-4.6845636	3.3003106321230283e-50	3.940010139554943e-49
20962	Tmem245	-10.170832	-4.6859083	1.6041454251966948e-21	9.8416278110726e-21
16921	Dgat2	-4.8219943	-4.69146	2.338521322129724e-06	7.100816675138952e-06
12955	Ubxn2b	-2.3832731	-4.69149	0.017884461451715027	0.03586588083843098
16885	Pld3	-4.7861085	-4.6986895	2.7278283751400925e-06	8.244118100237161e-06
17666	Bdp1	-5.469823	-4.7001176	1.0049351829408335e-07	3.3610077904126746e-07
17646	Baz1a	-5.4507756	-4.7011695	1.1172676015797725e-07	3.7238305618308725e-07
19580	Ube2j2	-7.6543584	-4.7012377	3.0070392403653705e-13	1.3577286851938705e-12
17110	Cnpy3	-4.9981246	-4.7070827	1.022625683661284e-06	3.179227097616603e-06
22683	Ndufb1-ps	-15.749012	-4.714962	1.1849021746131947e-41	1.2215175942713237e-40
23805	Slc25a3	-27.059053	-4.716798	9.387363350748591e-84	1.7413697472325227e-82
14033	Wdr48	-2.9074929	-4.7233825	0.003960936691650467	0.008765144852799845
15109	Chp1	-3.5162926	-4.7268066	0.0005139968680617052	0.0012666872949176184
22585	Ndufa5	-15.3026285	-4.7282305	3.4902454488662907e-40	3.474223744391875e-39
21653	Atp6v1c1	-11.9151	-4.734717	3.691986343769975e-27	2.675546657769805e-26
13584	Napg	-2.6669016	-4.7390947	0.008146101608170336	0.017287356774817908
14129	Acad9	-2.9607491	-4.7515197	0.0033538184935573163	0.007492845757788501
20984	Aff4	-10.232205	-4.7603483	2.1072232367958185e-21	1.2852835426372945e-20
19855	Tnpo3	-8.064791	-4.763485	1.7373987599059758e-14	8.272293849455785e-14
20943	Cs	-10.129681	-4.764697	4.084718657509416e-21	2.46573105617931e-20
18609	Dhx40	-6.438775	-4.765169	4.991195713914187e-10	1.9191155149464606e-09
21937	Idh1	-12.858267	-4.765686	3.208196646580927e-31	2.5741300940381702e-30
21857	D8Ertd738e	-12.576914	-4.7698984	1.2513564677899499e-29	9.673208540500431e-29
19522	Sde2	-7.5785007	-4.771052	4.978661872431868e-13	2.2224181142706514e-12
22571	Rhoa	-15.241848	-4.7800837	2.4587748047865906e-39	2.400932509301316e-38
19726	Mrpl46	-7.8487544	-4.7806873	7.999493788876261e-14	3.7145886425215707e-13
23274	Mesd	-20.047398	-4.794715	4.9007479384063825e-60	6.780715821929271e-59
22923	Srrm2	-17.291965	-4.79997	7.016315445966152e-48	8.03315424341523e-47
23569	Atp5e	-23.423367	-4.802093	2.7336564386661387e-72	4.44201512003928e-71
15256	Pnpla6	-3.6108334	-4.8055468	0.0003652066609821439	0.0009141614439590851
19881	Timm44	-8.107743	-4.8345156	1.4129106254054894e-14	6.754153149268278e-14
20333	Pycr2	-8.906759	-4.841155	4.057617291667666e-17	2.1388370778417534e-16
20024	Ube2i	-8.332677	-4.850749	2.0420052369173744e-15	1.0097228175628e-14
15521	Gnl1	-3.7889767	-4.862284	0.00018763744412954764	0.00048344077329044775
22622	Arpc3	-15.4543705	-4.872103	1.859153198385704e-40	1.8609287525743733e-39
18793	Wac	-6.6589103	-4.8747525	1.451526382583977e-10	5.732720148770192e-10
22573	Tma7	-15.250021	-4.8810225	2.6735225749672885e-40	2.6686423353463165e-39
17243	Arl6ip6	-5.125277	-4.8812103	5.557754757153946e-07	1.757382315040231e-06
22234	Eny2	-13.9105835	-4.8820567	1.011994191891884e-34	8.875767748552459e-34
13511	Dync1li2	-2.6311352	-4.8845005	0.009024183487429342	0.019025589761360963
18377	H2aj	-6.1712804	-4.886487	2.0929458669717107e-09	7.766036338369436e-09
16124	Riok1	-4.188384	-4.8928266	3.8119419660068115e-05	0.0001051377063738326
20470	Trim27	-9.131349	-4.9062023	9.99810736088548e-18	5.4119301174029134e-17
15269	Sumf2	-3.6182513	-4.9250383	0.0003545869156706638	0.0008889056484731789
16466	Pih1d1	-4.419724	-4.9268713	1.4375346948888929e-05	4.1254703611221006e-05
21071	Dcun1d5	-10.382012	-4.930126	5.863768669043843e-22	3.641907088916761e-21
21417	Sap18	-11.218667	-4.945333	1.464797330184949e-24	9.87021485225615e-24
22074	Hnrnpf	-13.351989	-4.950258	1.3284218192237513e-32	1.1009925021665318e-31
15658	Dnajb12	-3.869696	-4.9526753	0.00013789713333779786	0.000360718021212455
22607	Capzb	-15.384616	-4.956733	5.937324396874305e-40	5.889095342230925e-39
15995	Snapc5	-4.1046767	-4.958864	5.3703463114248235e-05	0.00014594391866635698
18328	Immp1l	-6.12913	-4.979124	2.9616882013106737e-09	1.0888381323555786e-08
21859	Tomm22	-12.582497	-4.9804783	1.3526680287618345e-29	1.0443527193209078e-28
17309	Hdac3	-5.181721	-4.98162	4.285424525429886e-07	1.3665766799272738e-06
16901	Ube4b	-4.799653	-4.9941816	2.6051544567351382e-06	7.884737721659928e-06
21919	Tceal9	-12.776474	-4.9983587	3.5142252158630443e-31	2.818776182392188e-30
18998	Setd2	-6.9076586	-5.011303	2.913736901773336e-11	1.1923237030617617e-10
20987	Ndufa9	-10.235742	-5.026615	2.4895163422311803e-21	1.513688520002009e-20
23168	Atp5d	-19.033283	-5.038188	6.341056327978205e-54	8.047574716143478e-53
19832	Exosc4	-8.018081	-5.042094	2.644943199437518e-14	1.2505808503505888e-13
18753	Supt6	-6.605202	-5.0514393	1.907840541401864e-10	7.496067006938845e-10
21130	Slbp	-10.531155	-5.0591474	2.619166942310239e-22	1.6470631316717938e-21
22036	Snx27	-13.194324	-5.074932	8.767178696095073e-32	7.111564428299757e-31
15867	Lgr4	-4.006559	-5.079021	7.88195268487007e-05	0.00021123230112425072
18271	Scamp2	-6.071258	-5.079854	4.07981306226889e-09	1.4872988082364008e-08
15385	Dyrk1a	-3.6936626	-5.081208	0.0002700305832530067	0.0006849888353313967
23194	Eif3i	-19.285753	-5.086046	3.3752156560415835e-55	4.356089000106208e-54
22972	Ndufa3	-17.67305	-5.105583	6.818959754385756e-48	7.810751988243138e-47
17135	Dhps	-5.0180435	-5.112931	9.544984931387864e-07	2.972570892214069e-06
20140	Snx4	-8.536405	-5.1236696	7.477403833842334e-16	3.757974346383019e-15
19350	Sbds	-7.3390822	-5.132119	2.233871048604454e-12	9.683059168808623e-12
24066	Nme2	-33.915802	-5.1357203	3.5070017121194853e-112	8.175636799504498e-111
23841	Tpt1	-27.711971	-5.1409154	6.362990281245111e-97	1.322765764747434e-95
22174	Lsm6	-13.709549	-5.147329	9.12335709602569e-34	7.789848078527841e-33
13222	Zfp950	-2.5065916	-5.1479073	0.012808432377347804	0.02631356648315964
22629	Tmem147	-15.490928	-5.1506963	1.1707305360508031e-40	1.1784136015935135e-39
22918	Ciao2a	-17.221807	-5.161227	1.0086165780595233e-48	1.1724002497462684e-47
14820	Ccser2	-3.3514771	-5.1625032	0.0009186462109174818	0.0021971963943827823
22845	Srp19	-16.738598	-5.1703124	4.812072159560311e-45	5.251317271218224e-44
23515	Gcsh	-22.710526	-5.1723204	4.624954461434277e-69	7.190117708462163e-68
16800	Ddhd2	-4.6933184	-5.172407	4.2044931711324675e-06	1.2565025689279564e-05
21576	Fasn	-11.6818285	-5.183517	1.097436897392556e-26	7.833407411183983e-26
23412	Ndufa2	-21.487963	-5.186549	2.115611665525026e-62	3.011663601279938e-61
22038	Septin7	-13.202393	-5.1952686	7.318384001906111e-32	5.951717788035769e-31
12889	Extl3	-2.3548925	-5.195284	0.019288608818905414	0.03844577386931433
20359	Dnajc11	-8.942837	-5.213695	3.2326894100318064e-17	1.7118961983145276e-16
22639	Ndufb7	-15.551978	-5.2230673	3.605810338713087e-40	3.587838340980577e-39
19307	Ak6	-7.2738256	-5.2263713	3.204009768560302e-12	1.3781405902593338e-11
22657	Magoh	-15.660234	-5.230236	4.0075589641988703e-41	4.066403315266574e-40
19168	Pttg1ip	-7.1105	-5.234791	7.221689702214354e-12	3.051988957820898e-11
13458	Limd2	-2.6052346	-5.242541	0.009719530239813522	0.020392448382039314
13329	Alg10b	-2.5485125	-5.2571197	0.011407194311978579	0.023649267759293595
17266	Kxd1	-5.1442356	-5.2606525	5.138945081436122e-07	1.6306928797583476e-06
23691	Eif4g2	-25.263298	-5.264201	1.2992959447449378e-76	2.2217872327745865e-75
14916	Tnpo2	-3.4097347	-5.2726946	0.0007530402769624349	0.0018190699247779784
23892	Ldha	-28.819206	-5.293617	1.3843802605094048e-100	2.971220228059178e-99
24158	Fth1	-37.38613	-5.2949576	4.304027540792225e-126	1.0991219163562196e-124
18452	Coro1b	-6.275677	-5.3168817	1.0803148845698805e-09	4.065243980470985e-09
23996	mt-Co1	-31.73218	-5.320281	2.0595822506787034e-123	5.175497695661548e-122
23506	Ndufb9	-22.597246	-5.3310623	1.3938603256627988e-65	2.059997804449004e-64
18450	Mbtps1	-6.267365	-5.3389564	1.3448001295711355e-09	5.034544196938881e-09
23209	Vapa	-19.34841	-5.3404613	5.955059540499448e-55	7.646430203252839e-54
16894	Wwtr1	-4.7944074	-5.346426	2.6371572194865428e-06	7.979676735109407e-06
16382	Ahcyl1	-4.360694	-5.3556066	1.8585001360878826e-05	5.281743579612993e-05
21175	Snrpf	-10.621781	-5.380676	1.242479725034589e-23	8.164403083469189e-23
23550	Rbx1	-23.12537	-5.383169	8.997570173898667e-69	1.3962053063186123e-67
21909	Uqcrc2	-12.736049	-5.400908	3.151693705369755e-30	2.4720206880221647e-29
20796	Gatad2a	-9.806946	-5.4197803	9.006251894658483e-20	5.209088529736479e-19
15760	Abi1	-3.9357417	-5.429776	0.00010613344058807329	0.0002809302919659471
19525	Rala	-7.581098	-5.438886	4.883897325326395e-13	2.1805032538384833e-12
23580	Oaz1	-23.595573	-5.439923	3.543637371862477e-76	6.022746922420862e-75
16053	Exosc9	-4.1416354	-5.4765635	4.6429278036334704e-05	0.00012699891906545923
13279	Vps13b	-2.5258837	-5.4893975	0.012144130241203813	0.02507374637505054
15893	Cep192	-4.0261493	-5.49067	7.346663936360423e-05	0.00019749704462456992
17313	Tm2d3	-5.186216	-5.4948773	4.156286643603799e-07	1.3269099407692594e-06
15787	Ugdh	-3.9551928	-5.502489	9.72529942499419e-05	0.0002582393980115104
21021	Sin3b	-10.294909	-5.505745	1.768064686429186e-21	1.0815636946118614e-20
20878	Cul1	-9.997117	-5.5151496	1.756395071302641e-20	1.0390489563392905e-19
19760	Naa25	-7.901689	-5.5378447	5.088462587747986e-14	2.3804200842888755e-13
23289	Nedd8	-20.23602	-5.5438786	5.392681735775395e-59	7.364143126042035e-58
13998	Fam193a	-2.8894618	-5.5507865	0.004185347663677778	0.009230884272876005
21146	Sdhc	-10.569569	-5.5576267	1.7324976959878994e-22	1.0955064616611267e-21
22482	Brk1	-14.891303	-5.559517	6.705892423984958e-38	6.341354061387881e-37
15028	Nt5c3b	-3.4702723	-5.563127	0.000609100299380743	0.0014877946135777053
21136	Ppp1r11	-10.541505	-5.5827045	3.17778949623313e-22	1.993866724575908e-21
22898	Sec61g	-17.097315	-5.5940547	4.1761245790058505e-49	4.883600077187966e-48
24222	Eif5a	-40.83678	-5.6062455	2.879247381268322e-122	7.184979030597557e-121
17535	Rbm7	-5.361944	-5.6069655	1.7579724241433347e-07	5.778131237018352e-07
24162	H3f3b	-37.47044	-5.609403	1.9235694343123924e-120	4.7390269883147813e-119
15889	Hook2	-4.022021	-5.6132865	7.443102467270063e-05	0.00019993998233843566
21952	Tsn	-12.90558	-5.6180882	2.2518240162849127e-30	1.7722897780234887e-29
22721	Cd164	-15.962532	-5.6303277	2.3054152323529703e-43	2.4489195420019685e-42
17083	Tssc4	-4.9702787	-5.6357145	1.1822133457249206e-06	3.6590863170130003e-06
23098	Snx5	-18.458256	-5.638646	4.330302225853497e-51	5.241791250679444e-50
12802	Urb1	-2.310927	-5.6490374	0.0216406320227417	0.042808151769427864
20671	Pitpnb	-9.514835	-5.6505485	5.288037390023147e-19	2.9891076968234212e-18
21030	Coro1c	-10.305002	-5.651971	1.5225249112297182e-21	9.352281225170288e-21
22198	Coa3	-13.78645	-5.6568637	5.1678789003178944e-34	4.436615217016939e-33
17875	Cdc26	-5.681344	-5.6752267	3.4782827725312495e-08	1.197054656728021e-07
19459	Ccdc12	-7.489701	-5.675455	9.297106724508615e-13	4.098482694502098e-12
22161	Cmtm7	-13.657493	-5.6797557	2.821269377747143e-34	2.4454241877274856e-33
23575	Eif3a	-23.517094	-5.6833167	9.37575834282868e-72	1.5069509607380998e-70
15730	Mmp15	-3.91653	-5.6943507	0.0001129117150041688	0.0002978976298375676
19126	Mettl9	-7.059234	-5.6948404	1.2595779616262336e-11	5.256914558942472e-11
22309	Bex3	-14.1797	-5.715282	9.826493622740547e-37	9.040805434762828e-36
18844	Pgrmc1	-6.7288623	-5.720316	9.324304497898334e-11	3.715247193729363e-10
23163	Ndufa13	-18.998081	-5.722291	1.597851307476804e-53	2.0146542249760165e-52
21431	Spag7	-11.268889	-5.723492	6.6658067982745925e-25	4.5328927873425005e-24
20993	Rbpms	-10.244841	-5.724012	3.458026884077708e-21	2.0919482501705305e-20
